,file_name,transcription,mms_model_transcription
30,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0030.wav,अब सातवीं स्लाइड को कॉपी करें स्लाइड पर राइट क्लिक करें और कांटेक्स्ट मेन्यू से copy चुनें,अब सातवीं slit को कopी करें slite पर रit click करें और context मेंनu से कopी चुनें
31,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0031.wav,आखरी स्लाइड पर राइट क्लिक करें paste पर क्लिक करें,आखrist lit पर rit clik करें past पर clik करें
32,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0032.wav,after चुनें और ok click करें,आteर चुने और के ेै
33,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0033.wav,प्रेसेंटेशन के अंत में आपने स्लाइड की एक कॉपी बना ली है,prsentaton के अंत में आपने सl ं
34,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0034.wav,चलिए अब फोंट्स और फोंट्स को फॉर्मेट करने के कुछ तरीके देखते हैं,चलिए fons और fons को format करने के कुछ तरीके द दे ें
35,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0035.wav,long term goal नामक slide पर double क्लिक करके उसे चुनते हैं,long term gol नamक slite पर dubl click करके उसे चुनते हैं
36,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0036.wav,body टेक्स्ट बॉक्स पर क्लिक करें और पुरे टेक्स्ट को चुनें अब इसे डिलीट करें,body text box पर click करें और पूर
37,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0037.wav,अब निम्न टाइप करें : reduce costs reduce dependence on few vendors develop customized applications,et को चुनें अब इसे deleate करें ब nिन type करें reduce costs reduce dependente on few venders develop customised applications
38,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0038.wav,libreoffice writer documents में font का प्रकार और font size को जिस प्रकार बदला था यहाँ भी वैसे ही कर सकते हैं,tdocuments में fond का प्रकार और fond sइze को जिस प्रकार बदला था यहाँ भी व
39,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0039.wav,text की एक line चुनें text format टूलबार में font type को albany से arial black में बदलें,text की एक लin चुनें text format tolbार में fon typ को albany से arial blacक में
40,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0040.wav,और font size को 32 से 40 में बदलें,और forn size को बतिस से0 में बदलें
41,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0041.wav,text box से बाहर कहीं भी click करें,text box से बाहर कहीं भी clik करें
42,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0042.wav,ध्यान दें कि font बदल गई है,ध्यांदे की font बदल गई है
43,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0043.wav,हम main menu से format पर क्लिक करके और फिर character option पर क्लिक करके भी font को बदल सकते हैं,हम मan manu से format पर clik करके और फि carecter option पर clिk करके भी
44,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0044.wav,यह एक डायलॉग बॉक्स खोलेगा जिसमें हम अपनी आवश्यकतानुसार फॉन्ट स्टाइल और साइज़ सेट कर सकते हैं,यह एक dloक box्स खोलेगा जिसमें हम अपनी आवश्यक तर नुसा है
45,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0045.wav,इस डायलॉग बॉक्स को बंद करते हैं,font stil और size सet कर सकते हैंइस dlo box क
46,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0046.wav,font का color बदलने के लिए हम development up to present नामक slide को चुनते हैं,fon का कलr बदलने के लिए हम development अपtू present नामक slite को चुनतें
47,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0047.wav,body text box पर click करते हैं और फिर सारे text को चुनते हैं,body text box पर clik करते हैं ofice सारे text को चुनते हैं
48,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0048.wav,font color icon के पास में डाउन arrow पर click करें और जो चाहिए वो color चुनें,font clr icon के पास में down erow पर click करें और जो चाहिए वो कलर चुनें
49,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0049.wav,text box के बाहर कहीं भी click करें,oकस के बार कहीं भी click करेंक
50,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0050.wav,colour में हुए बदलाव को देखें,लव कोदेंliber ofice docmet में
51,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0051.wav,libreoffice documents में जिस प्रकार से bold italics और underline जैसे formatting की थी यहाँ भी उसी प्रकार से कर सकते हैं,जिस प्रकार से bold italiक और अndrlin जैसे formating की थी यहाँ भी उसी प्रकार से कर सकते हैं
52,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0052.wav,recommendations नामक slide को चुनें,नमक slite को चुने
53,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0053.wav,body text box पर click करें और text की एक line चुनें,body text box पर click करें और text की एक लाiन चुनें
54,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0054.wav,अब bold italics और underline icons पर click करें,btaऔर
55,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0055.wav,text box के बाहर कहीं भी click करें,text box के बाहर कहीं भी clik करें
56,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0056.wav,text में हुए बदलाव पर ध्यान दें,text में हुए बदलाw पर धयान दें
57,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0057.wav,अब हम इस tutorial की समाप्ति की ओर हैं,अब हम इस tetl के समाप्ति कओर हैं
58,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0058.wav,संक्षिप्त में बताते हैं कि हमने क्या सीखा इस tutorial में हमने इम्प्रेस विंडो के भागों के बारे में सीखा और कैसे स्लाइड इन्सर्ट करें और कॉपी करें फॉन्ट to फॉन्ट को फॉर्मेट करना सीखा,संकषिपत में बताते हैं कि हमने क्या सीखाइस tetural में हमने impes वindo के भागों के बारे में सीखा और कैसे slide insert करें और कopी करें fond तथा fond को format करना सीखा
59,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0059.wav,इस व्यापक नियत कार्य की कोशिश करें,इस व्यापक नियत कारें की कोिै
60,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0060.wav,एक नयी प्रस्तुति बनाए,एक नए प्रस्तुति बनाए
61,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0061.wav,तीसरी और चौथी slide के बीच एक slide जोड़ें,तीसरी और चथी slit के bीeच एक slit जोड़ें
62,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0062.wav,प्रस्तुति के अंत में चौथी स्लाइड की एक कॉपी बनाए,के अंत में चौथी lid की एक कopी बनाएं
63,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0063.wav,दूसरी स्लाइड में एक टेक्स्ट बॉक्स बनाए उसमें कुछ टेक्स्ट टाइप करें,lit में एक text box बनाएंउसमें कुछ text type करें
64,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0064.wav,text के format को 32 font size में बदलें,text के format को 1 fonsize में बदलें
65,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0065.wav,text को bold italic underlined करें और नीला रंग दें,text को bold italiक अnderlin करें और निला रंगदें
66,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0066.wav,निम्न link पर उपलब्ध video देखें,निम्न लiंk पर उपलब्ध vidiो देखें
67,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0067.wav,यह spoken tutorial project को सारांशित करता है,यह spoken tutuel project को सारंशित करता है
68,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0068.wav,यदि आपके पास अच्छा bandwidth नहीं है तो आप इसे download करके देख सकते हैं,यदि आपके पास अच्छा बenवि्त नहीं है तो आप इसे downlod करके देख सकै
69,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0069.wav,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,spoken ttrl project tm spoken titral क उपयोग करके कहं
70,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0070.wav,जो online test pass करते हैं उनको प्रमाणपत्र भी देते हैं,ला भ चलाते ंजो online test pाs करते हैं
71,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0071.wav,अधिक जानकारी के लिए कृपया हमें contact @spokentutorial org पर लिखें,पत भी देते हअधिक जानकारी के लिए कृपया हमें contact at spoken hypn tetorial dot wargy पर लिखें
72,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0072.wav,spoken tutorial project talktoateacher project का हिस्सा है,spokin tutural p्roject tokta tीचर p्roject का हिस्सा है
73,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0073.wav,यह भारत सरकार के एमएचआरडी के आईसीटी के माध्यम से राष्ट्रीय साक्षरता mission द्वारा समर्थित है,यह भारत सरकार के emचadी के ईct के माध्यम से राष्t्रीय साक्षता मिशण द्वारा समर्थित है
74,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0074.wav,इस mission पर अधिक जानकारी के लिए उपलब्ध लिंक पर संपर्क करें,र के लिए उपलब्ध लink पर समपर्क करेंspoken hyphon tetoral dot oargy slashnmct hphn intro
75,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0075.wav,यह स्क्रिप्ट सकीना शेख द्वारा अनुवादित है आईआई टी बॉम्बे की ओर से मैं रवि कुमार अब आपसे विदा लेता हूँ,यetी बombे कि ओर से मैंरा वि कुमार अब आप से विदा लेता हूँस
76,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103085_w5Jyq3XMbb3WwiKQ_0076.wav,हमसे जुड़ने के लिए धन्यवाद,हने के लिए धन्यवाद
77,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0000.wav,नमस्कार ! command line arguments पर spoken tutorial में आपका स्वागत है,नमसकार comand lाin arguments पर spoken tutorial में आपका स्वागत है
78,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0001.wav,इस tutorial में हम एक उदाहरण से arguments के साथ main function के बारे में सीखेंगे,इस tutorial में हम एक उदाहरण से आrguments के साथ man fंकशn के बारे में सीखेंगे
79,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0002.wav,इस tutorial के लिए मैं उपयोग कर रही हूँ ubuntu operating system version 1110 और ubuntu पर gcc compiler version 461,इस totorial केलिए मैं उपयोग कर रही हूँ ub2 operating सystem version 1110 औरu2  gcc compiler version 461
80,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0003.wav,इस tutorial के अनुसरण के लिए आपको c tutorials से परिचित होना चाहिए,इस totorial के अनुसरण के लिए आपको सe totorial से परिcित होना चाहिए
81,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0004.wav,यदि नहीं तो सम्बंधित tutorials के लिए कृपया हमारी दर्शायी website पर जाएँ,यदि नहीं तो समबंधिt tutorials के लिए कृपया हमारी दरशायी वebसाit पर जाएं
82,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0005.wav,अब अपना program शुरू करते हैं मेरे पास एक code file है मैं इसे खोलूँगी,अब अपना परogram शुरू करते हैं मेरे पास एक cot fाile है मैं इसे खोलूँगी
83,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0006.wav,main hyphen with hyphen args c file का name है,man hyfn wिध hyfn args dorc file का नाम है
84,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0007.wav,अब मैं program को समझाती हूँ,अब मैं पrोgram को समझाती हूँ
85,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0008.wav,ये header files हैं stdio h core input और output functions को परिभाषित करता है,य baderfiles हैंstdicor input और output fncशions को परिभाषित करता है
86,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0009.wav,stdlib h header file निम्न को परिभाषित करता है,sd libdthhaderfile निम्न को परिभाषित करता है numeric conversion fuंction sudo random numbers generation function memory elocation proces cntrol functions
87,/l/users/speech_lab/CodeSwitchedDataset[code_switched_dataset]/MUCS/Hindi-English/test/transcripts/wav_segments/103725_UO5ZLDtkc8QMi9Hk_0010.wav,यह हमारा main function है इसके अंदर हमने दो arguments passed किये हैं,यह हमारा मaन फंकशन हैइसके अंदर हमने दो आrgumeंtस पास किए हैंnrg c कr r rirg
