,file_name,transcription,mms_model_transcription
13,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.699.908_710.256.wav,هو قاعد يكتشف ويتعلم ويخترع ، هذا ما أقصده بالتعليم ، مش مادة . ال artificial intelligence أساتذتي ليس مادة للتعليم,هو أعد يكتشف ويتعلم ويخترع هذا ما أقصض بالتعليم <unk>ش ماد الartiفicl inteligence الزاتذة ليس مادى للتعليم،
14,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.710.256_721.832.wav,ليس مادة تُدرس كالجغرافيا ، ما هو أعلى جبل في العالم ، ما هو أطول نهر في العالم ، لأ ، تعليمها يعني أن تُخرج مخترع بال artificial intelligence,يليس مادا تدرس كجغرافيا مهو على جبل في العالم مهو أطوى النهر في العالم ل تعليمها يعني أن تخرج مخترع بالartificlإnteligence،
15,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.721.832_735.924.wav,أن تُعلم طالب يصبح artificial intelligence scientist هذا اللي أقصده ، وليس أن يصبح ملماً ب شو هي ال artificial intelligence أو an awareness course,أن تعلم طالب يصبح  أrtiفicl إnteligence scientist هذا لأقصده وليس أن يصبح ملماً بشوره هي الأrtiفical إnteligence أو أنأوarnes course،
16,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.122.883_131.255.wav,واللي في كان سبعتاعشر ألف مشارك ، يعني أكبر من ال WEF ، وال World Forum ، ال Economic Forum,ولفكان بعر مشارك عن أكبر من الووordconomic orm
17,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.141.871_155.827.wav,تتع تجمع كل المعلومات المتاحة من كل ال open source data ، لنخلق بروفايل لكل إنسان ولكل شركة ولكل دولة في الدنيا,تجمع كل المعلومات المتاحة من الكل ال<unk>open <unk>ource <unk>ata لنخلق profاil لكل إنسان ولكل شركة ولكل دولة في الدنيا،
18,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.155.827_166.287.wav,هذا هذا هو ال Data Mining ، يعني من خلال المعلومات اللي موجودة ومتاحة . مش عم ندخل بالأسرار ولا بدنا نتجسس,هذا هول<unk>ata <unk>ining يعني من خلال المعلومات لموجودة والمتاحم شم ندخل بالأصرار ولا بدنا لجسs،
19,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.202.580_217.292.wav,لأنه هنالك اه ت تمازج رئيسي بين ال artificial intelligence وخدمات ال واختراعات و وخ واختراعات ال الطاقة الذرية,لأن هنالك تمازج رئيسي بين الartiفicial inteligence وخدمات واختراعات وخداختراعات الطاقة الذرية،
20,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.9.309_22.493.wav,كيف نستطيع أن نستفيد من قدرات ، اللي بالانكليزي منسميها enabling power ، the enabling power of artificial intelligence,كيف نستطي أ نستفيد من قدورات لبنngليزي منسميه نaبling poوer he inabling poوer oف artificial intelligenc
21,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.100.024_115.390.wav,هنالك قدرة عربية ، كفاءات عربية نحن نريد أن نخاطبها بأن نضع إطار من خلال فريق العمل . وأنا تخ ترأست فريق عمل الأمم المتحدة UN Global Alliance for ICT for Development,هنالك قدر عربية كفئات عربية نحن نريد أن نخاطبها بأن نظع إطار من خلال فريق العمل وأن ترأست فريق العمل الأمم المتحدة <unk>un <unk>lobal aliance فorict فor <unk>evelopment
22,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.115.390_122.881.wav,كيف نض نستعمل تقنيات ال ICT لل development وت وترأست كثير من فرق العمل,كي نستعمل تقنيات الct ل<unk>velopment وترأس كثير من فراق العامل
23,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.122.881_138.028.wav,فإذاً من خلال هذه الخطة ، بدنا نس نستقطب كل قطاع مثلاً هذه لجنة من للتعليم ، ما هو ال artificial intelligence وما قدرته في تغيير التعليم ونظام التعليم واختراعات التعليم ؟,فإذا من خلال هذا اتخطة بدن نستقتب كل قطاع مثلاً هذه لاجني من للتعليم ما هو الartificial inteligence وما قدرةه في تغيير التعليم ونظام التعليم واختراعة التعليم،
24,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.138.028_152.957.wav,في المياه ، في الكهرباء ، في الزراعة ، في في كل شيء ، هذه فرق العمل لما عملت ال Global Alliance for for ICT and Development شكلنا عشرين فريق,فيالمياه في الكهرباء في الزراع في كل ش هذه فرق عمل لمعملت ال<unk>lobal aliance فorctn development شكلنا عشرين فريق
25,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.167.351_179.083.wav,إنما الفكرة هي بإنشاء فريق عمل وإذا بتدخلوا على ال مم موقع بتشوفوا ال UN UN Gate اللي اسمها UN Gate glo Global Alliance for ICT for Development,إنما الفكرة هي بإنشاء فريق عمل وإذا بتدخل على الموقع بتشوف ليngaيd لاسم يungade <unk>lobal alliance for icity فor <unk>evelopment
26,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.236.689_250.271.wav,ااه لح نناقشها بالتفصيل بالجلسة السابعة ، وقت اللي منكون عم نعمل collection لكل الأفكار والمبادرات ت ما نطلع بتوصيات وننشرها في الفضاء,لحن أشاب بالتفصيل بالجلس السابعة وأتلمنكون ألنعم اcoلlection لكل الأفكار و<unk>dرات تما نطلع بي لتوصيات ونشرة في الفضاء،
27,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.333.883_343.364.wav,بالحقيقة نحن ال ااه أنا بيسعدني اااه أترأس هالجلسة يللي بالحقيقة رح كون moderator لهالجلسة,بالحئيءنحن أنا بيسعدني اترأسها الجلس يلي بالحئيءة لحكون مoدeرatر لهاذ الجلسة
28,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.37.606_49.290.wav,كيف هذا هذا الشيء اللي اسمه artificial intelligence الذي هو سيحكم البشرية في مسيرتها كما قلت حتى نهاية هذا القرن,كيف هذا الشائل لاسم artifical intelligence الذي هو سيحكم البشرية في مسيرتها كما قلت حتى نهايت هذا القرن،
29,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.438.923_457.618.wav,ااه بس حب خليني رحب بالأستاذ أيمن وهو إذاً أستاذ في في الجامعة الأميركية في بيروت وهو ااه يع يعطي دروساً ويلقي دروساً متخصصة في مجال ال ال ال information security and trust,بسحب خليني رحب بالاستاز أيماً وهوإذ إستاز في الجامعالأمريكية في بيروت وهوع سيلقي دروساً متخصصة في مجال لnformation security anti trust
30,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.481.651_493.578.wav,ااه كذلك أحد ميزاته أنه قام بإنشاء أول start-up في ال AUB في الجامعة الأمريكية في بيروت منذ عدة أعوام,كذكذلك أحد ميزاته أنه قام بإنشاء أول startp في ا<unk>aوb في جامع الأمريكية في بيروت منذو عدة أعوام،
31,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.49.290_60.707.wav,كيف نستطيع أن نستعمل تطبيقاته في كل قطاع ؟ هذا ف بده يكون هدف الفريق مش نحكي بت كيف نحن نعلم ، وشو مادة ال artificial intelligence لا,كيف نستطيع أننستعمل تطبيقاته في كل قطاع هذافي اديكون هذاف الفريق مش نحك ب كيف نحن نعلم وشهول مادة الارتفش الinteligence لا،
32,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.493.578_505.295.wav, الأستاذ أيمن تفضل الجلسة لك شكراً thank you I will be speaking in English if you do not mind it is ok مافي مشكلة <unk> the system here,
33,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1012.198_1025.346.wav,اه أيضاً التركيز على ال micro level على مستوى الشركة ، البحث عن احتياجاتها ، لح لأنه نحن معظم أبحاثنا ااه لا تنتهي ب end-user product أو بمنتج معين,أيضاً التركيز على الmicrolevel على مستوى الشركة البحذ عن احتياجات الح إلأن أحن معظم بحاظنا لا تنتهي ب<unk>nduser prodct أو بمنتجموعياً،،
34,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1036.386_1051.135.wav,ال start-up أو ينتهي أن ينتهي بمنتج معين أو حتى براءة اه الاختراع ، أيضاً عند الدول ، التعليمات الناظمة في الدول اه ال العربية بشكل عام كوننا نتكلم على المستوى العربي,لstartp أو ينتهب منتجموعيً أو حتى برائة الاختراع أيضاً دول التعليمات الناظمة في الدول العربية بشكل عن كان متكلم على المستوى العربي،
35,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1051.135_1062.298.wav,أيضاً على مستوى السياسات ، تحتاج الدول إلى تحديد أولوياتها ال البحثية ت أولوياتها في ال AI بشكل خاص,أيضان على المستوى السياسات تحتاج الدول إلى تحتيد أوويتها ل<unk>حفيأووياتها في ال<unk>a بشكل خاص،
36,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.106.421_118.676.wav,Environment ممكن أن تكون بيها أكثر من اه intelligent agent أو ممكن تكون بيها أكثر من agent لذلك ال agent ممكن يكون cooperated agent وممكن يكون competitive agents و إلى آخره,لإنvاiرment ممكن أن كون به أكثر من إnteligent agent وممكن كون به أكثر من agent لذلك للagt ممكن يكون cooporated agent ومكن كون competitive <unk>agents وإلاخرين،
37,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1062.298_1074.717.wav,يعني ااه لما Finland اشتغلت على ااه الهاتف تاعها اه نوكيا بهداك الوقت اه حطت كل ثقلها فصار منتجها الرئيسي,يعن لما فنلand اشتغلت على هاتفتاحة نokب هذاك الوقت حطت كل ثقرة فصار منتجه الرئيسي،
38,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1074.717_1090.285.wav,اااه الذي ااه اجتاح العالم لفترة طويلة بسبب تحديد أولوياتها ، أين تذهب وأين تحدد ، كل دولة من الدول العربية الها priorities الها تحديد أهداف تستطيع النهوض بها,الذي شتاح العالم لفترة طويلة بسبب تحديد أو لوياتها أين تذهب وأين تحدد كل دول من دول العربية إلها prioritis إلها تحديد أهداف تسطية النهوظ بها
39,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1105.611_1118.504.wav,كما هو الحال في الوطن العربي ، زميلنا الدكتور ذكر من ألف ااه AI Google scorer في عنا خمسة أو ستة ، وهذا رقم للأسف قليل جداً,كما هو الحال في الوطن اعرب زمينالدكتoر ذكر من as<unk>oogle scolar في عن 5وس وهذا رقم لأسف قليل جداً
40,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1129.218_1139.700.wav,لكن و وقس على ذلك باقي الدول العربية ، ااه أيضاً يجب تحديد define where competitive added value can be created,ولكن وهاوقص على ذلك باقي الدول العربية أيضان يجب تحديد <unk>efine wark competitive <unk>ادed valu كان بي cرييaتد،
41,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1139.700_1159.267.wav,Support universities ، دعم الجامعات للأسف جامعاتنا العربية ااه teaching oriented rather than research oriented وأيضاً ال research تاعها اه ف لغايات الترقية و ولغايات البرستيج . أصبحت الجامعة تبحث عن ranking ولا تبحث عن,suport يuniversitis تعمل جامعات للأسف جامعاتنا لعربيةtيcing orيented rاذhر ذن research oriented وأيذان الريسearc tاح في الغايات الترقية ولغايات لprestite أصبعت الجمعة تبحث عن رanكng ولا تبحث عن
42,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1159.267_1174.091.wav,يعني أحد الجامعات البريطانية عملت في ال ااه في ال innovation فترة معينة ، أحد الشركات اللي نجحت فيها جابتلها أربعين مليون دولار عن كل أبحاثها اللي دعمتها اه سابقاً,يعن أحد الجامعات البريطانية عملت في الإnovation فترة معين أحد الشركات النجحت فيها جبت لها  مليoن dolر عن <unk>oل أبحاف لدعمتها سابقاً،
43,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1174.091_1186.537.wav,أيضاً اه يجب accept commercialization as an alternative replacement of publishing with universities كما تكلمنا يجب إعادة اااه,نيجp aكcept  comمercialisation ن aلternative رeplacمen oف pبلiشhing h  universits كم تكلمن يج عد
44,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.118.676_130.453.wav, فحقيقة ال اه يعني اه بال human ممكن نحن يكون ال agent واضح اه هنالك اه عندنا sensors وعندنا percepts وعندنا <unk> <unk> عباس,فحقيقة يعنيبلهيوmا ممكن أحن كون ال<unk>aجence واضح هنالكعند أدن <unk>ensors وعدن <unk>art <unk>atرة وحدن عباس،
45,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1186.537_1201.510.wav,إعادة اه أب أبجديات الترقيات والتعاون الجامعي والبحثي في الجامعة ، وأيضاً ي يجب تت to develop cooperation مع ال international R&D and funding entities,عادد أبجديات الترقيات والتعاون الجامعي والبحثي في الجaمعة أيظان يجبدeveلop coؤoperation مع الinternational rn<unk>an funding entities،
46,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1208.778_1220.363.wav,"زي ما اتكلمنا . على صعيد الدولة ، يجب أن ت تركز على ال funding priorities , coordination on process rules and ha hand-off between players",مclmn lسd <unk>ol gment to rks ل funding prioritycoordination on process rules ndهandof بtوeen  plaيers
47,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1220.363_1230.537.wav,Coordination on national and sector priorities والتي لحد الآن ن نأتي بخبراء دوليون حتى يحددون أولوياتنا,coordination on national and <unk>ector <unk>riorities والتي لحد الآن نأتي بخبراء دوليون حتى يحددون أو لوياتهها،
48,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1230.537_1241.720.wav,"و بالنهاية ، ااه حتى نعمل joint development of national R&D : joint between funding agencies , define rules and responsibilities of the player",<unk>نtnml <unk>ointth <unk>evelopment of  national rnd جoint بeteen  funding agency <unk>fined t rol responsiبlt of the pلaيer
