,file_name,transcription,mms_model_transcription
10,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.600.505_613.554.wav,سيصبح في superior es en human beings و inferior human beings سيصبح ب قدرة عقل الإنسان من خلال الذكاء الاصطناعي كقدرة الكمبيوتر,يح ف سrir  man ings نrيr aningsح قدة عقل الإسان من خال الذكاء الاصطاعي كقدة الكموتr
11,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.677.859_687.381.wav,أيضاً أنا بتكلم عن تعليم ال artificial intelligence أنا لا أتكلم عن تعريف بمادة . مش جغرافيا ولا تاريخ,أيضاً أن أتكلم عن تعليم الأرتيفيشل إiنتلiجnس أنا لا أتكلم عن تعريف بمادي من جغرافيا ولا تاريخ
12,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.687.381_699.908.wav,أنا أر أقصد بالتعليم أن يصبح هذا الطالب مخترع ، احنا عنا في كلية طلال أبو غزالة للابتكار التعليم هو في ال incubator ، مافي أستاذ عم بعلمه شو يدرس,أنا أقصد بالتعليم أن يصبح هذا الطالب مخترع إحن عن في كلي لطلالة بغزل الابتكار التعليم هو في الإنكبتر مافي أستاد عن بعلم شدرس
13,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.699.908_710.256.wav,هو قاعد يكتشف ويتعلم ويخترع ، هذا ما أقصده بالتعليم ، مش مادة . ال artificial intelligence أساتذتي ليس مادة للتعليم,هو أعد يكتشف ويتعلم ويخترع هذا ما أقصد بالتعليم ه ماد الأرtيفيشل إiنtليجnس الزاتذةي ليس مادى للتعليم
14,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.710.256_721.832.wav,ليس مادة تُدرس كالجغرافيا ، ما هو أعلى جبل في العالم ، ما هو أطول نهر في العالم ، لأ ، تعليمها يعني أن تُخرج مخترع بال artificial intelligence,ليس ماد تدرس كلجغرافيا مهو على جبل في العالم مهو أطوى النهر في العالم لا تعليمها يعن أن تخرج مخترع بالأرتفs الإنتليجnس
15,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_2_01-07-2019-07_38_44_ARWORKER_79a22eb8-d8c4-4863-a2a3-c67093e572ee-UN_ESCWA_2-None.721.832_735.924.wav,أن تُعلم طالب يصبح artificial intelligence scientist هذا اللي أقصده ، وليس أن يصبح ملماً ب شو هي ال artificial intelligence أو an awareness course,أن تعلم طالب يصبح أرتفيشل إنتلجنس ساينtست هذا لأقصده وليس أن يصبح ملماً بشوبه هي الأرتفشل إنتلجنس أو أن أوارنس كورس
16,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.122.883_131.255.wav,واللي في كان سبعتاعشر ألف مشارك ، يعني أكبر من ال WEF ، وال World Forum ، ال Economic Forum,ا مشارك أكبمنال
17,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.141.871_155.827.wav,تتع تجمع كل المعلومات المتاحة من كل ال open source data ، لنخلق بروفايل لكل إنسان ولكل شركة ولكل دولة في الدنيا,تجمع كل المعلومات المتاحة من الكل الأopen sorce data لنخلق proفاiل لكل إنسان ولكل شركة ولكل دولة في الدنيا
18,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.155.827_166.287.wav,هذا هذا هو ال Data Mining ، يعني من خلال المعلومات اللي موجودة ومتاحة . مش عم ندخل بالأسرار ولا بدنا نتجسس,هذا هو داtمينng يعني من خلال المعلومات لموجودة والمتاحم شعم ندخل بالأصرار ولا بدن نلجسس
19,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.202.580_217.292.wav,لأنه هنالك اه ت تمازج رئيسي بين ال artificial intelligence وخدمات ال واختراعات و وخ واختراعات ال الطاقة الذرية,لأن هنلك تمازج رئيسي بين الأرتيفيشل إنtليجnc وخد واختراعات وخختراعات الطاقة الذرية
20,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_23_16_ARWORKER_84df08cd-a6d9-44e3-bf8e-1a17d5252acd-UN_ESCWA_3-None.9.309_22.493.wav,كيف نستطيع أن نستفيد من قدرات ، اللي بالانكليزي منسميها enabling power ، the enabling power of artificial intelligence,
21,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.100.024_115.390.wav,هنالك قدرة عربية ، كفاءات عربية نحن نريد أن نخاطبها بأن نضع إطار من خلال فريق العمل . وأنا تخ ترأست فريق عمل الأمم المتحدة UN Global Alliance for ICT for Development,هنلك قدرة عية فات عيةنحن ند أن نخاطبها بأن نظع إطار من خلال فريق العمل وأن ترأس فرق العمل الأمم المتحةnloal aliance فor ictفor doمent
22,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.115.390_122.881.wav,كيف نض نستعمل تقنيات ال ICT لل development وت وترأست كثير من فرق العمل,ينتعل قيالثمرق ع
23,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.122.881_138.028.wav,فإذاً من خلال هذه الخطة ، بدنا نس نستقطب كل قطاع مثلاً هذه لجنة من للتعليم ، ما هو ال artificial intelligence وما قدرته في تغيير التعليم ونظام التعليم واختراعات التعليم ؟,فإذا من خلال هذا اتخطة بدن نستقتب كل قطاع مثلاً هذه لاجن من للتعليم ما هو الأrtيفيشل إntليجns وما قدرةه في تغيير التعليم ونظام التعليم واختراعة لالتعليم
24,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.138.028_152.957.wav,في المياه ، في الكهرباء ، في الزراعة ، في في كل شيء ، هذه فرق العمل لما عملت ال Global Alliance for for ICT and Development شكلنا عشرين فريق,فيالمياه في الكهربا في الزراعة في كل ش هذه فرق عمل لمعمنة الgloبal alاiance فorيct indevelopment شكلن عريق
25,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.167.351_179.083.wav,إنما الفكرة هي بإنشاء فريق عمل وإذا بتدخلوا على ال مم موقع بتشوفوا ال UN UN Gate اللي اسمها UN Gate glo Global Alliance for ICT for Development,انما الفكرة هي بإنشاء فريق عمل وإذ تدخل على الموقع بتشوف ليؤngaيd لاسم يوngade gloبal alliance فor acity فor dفلopمent
26,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.236.689_250.271.wav,ااه لح نناقشها بالتفصيل بالجلسة السابعة ، وقت اللي منكون عم نعمل collection لكل الأفكار والمبادرات ت ما نطلع بتوصيات وننشرها في الفضاء,لحن أشاب بالتفصيل بالجلس السابعة وأتلمكون النعم الكللكشن لكل الأفكار ونودرات تم نطلع بي لتوصيات ونشرة في لفضاء
27,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.333.883_343.364.wav,بالحقيقة نحن ال ااه أنا بيسعدني اااه أترأس هالجلسة يللي بالحقيقة رح كون moderator لهالجلسة,بالحئي أنحن أنا بسعدني اترأsهذالجلس يلي بالحئي حكون مدريتر لهذ لجلس
28,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.37.606_49.290.wav,كيف هذا هذا الشيء اللي اسمه artificial intelligence الذي هو سيحكم البشرية في مسيرتها كما قلت حتى نهاية هذا القرن,كيف هذا الشائل لاسم أرتيفشل إiنtليجns الذي هو سيحكم البشرية في مسيرتها كما قلت حتى نهاية هذا القرن
29,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.438.923_457.618.wav,ااه بس حب خليني رحب بالأستاذ أيمن وهو إذاً أستاذ في في الجامعة الأميركية في بيروت وهو ااه يع يعطي دروساً ويلقي دروساً متخصصة في مجال ال ال ال information security and trust,بسحب خلين رحب بالاستاز أيماً وهو إذا إساs في الجامع الأمركية في بيلوت وهو عي ساقي دروسًاً متخصصة في مجال لإnفormation security anti trust
30,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.481.651_493.578.wav,ااه كذلك أحد ميزاته أنه قام بإنشاء أول start-up في ال AUB في الجامعة الأمريكية في بيروت منذ عدة أعوام,ذك حد ميزته أنه قام بإنشاء أول استاrت جمع الأمريكية في بيروت منذ عدة أعوام
31,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.49.290_60.707.wav,كيف نستطيع أن نستعمل تطبيقاته في كل قطاع ؟ هذا ف بده يكون هدف الفريق مش نحكي بت كيف نحن نعلم ، وشو مادة ال artificial intelligence لا,نطعل
32,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_3_01-07-2019-08_31_44_ARWORKER_9b2d9e44-88a8-4142-a6f1-c9adc1b57aec-UN_ESCWA_3-None.493.578_505.295.wav, الأستاذ أيمن تفضل الجلسة لك شكراً thank you I will be speaking in English if you do not mind it is ok مافي مشكلة <unk> the system here,
33,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1012.198_1025.346.wav,اه أيضاً التركيز على ال micro level على مستوى الشركة ، البحث عن احتياجاتها ، لح لأنه نحن معظم أبحاثنا ااه لا تنتهي ب end-user product أو بمنتج معين,أيضاً التركيز على الmيكrolيvel على مستوى الشركة البحذ عن احتياجات اح إل أن حن معظم بحظنا لا تنتهبإnدوsr بroدكt أو بمنتجموعياً
34,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1036.386_1051.135.wav,ال start-up أو ينتهي أن ينتهي بمنتج معين أو حتى براءة اه الاختراع ، أيضاً عند الدول ، التعليمات الناظمة في الدول اه ال العربية بشكل عام كوننا نتكلم على المستوى العربي,الاستارتأp أو ينتهب منتجموعيً أو حتى برائت الاختراع أيظاً دول التعليمات الناظمة في الدول العربية بشكل عن قان تكلم على المستوى العربي
35,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1051.135_1062.298.wav,أيضاً على مستوى السياسات ، تحتاج الدول إلى تحديد أولوياتها ال البحثية ت أولوياتها في ال AI بشكل خاص,أيظاً على لمستوى السياسات تحتاج الدول إلى تحديد هحافيبشكل خاص
36,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.106.421_118.676.wav,Environment ممكن أن تكون بيها أكثر من اه intelligent agent أو ممكن تكون بيها أكثر من agent لذلك ال agent ممكن يكون cooperated agent وممكن يكون competitive agents و إلى آخره,لإنvاiرمنت ممكن أن تكون به أكثر من إنتليجnt إجنت وممكن تكون به أكثر من إيجnت لذلك للإيجت ممكن يكون coؤبratد أيجنt وممكن يكون coمpetيtيve أaجنts وإلاخرين
37,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1062.298_1074.717.wav,يعني ااه لما Finland اشتغلت على ااه الهاتف تاعها اه نوكيا بهداك الوقت اه حطت كل ثقلها فصار منتجها الرئيسي,يع لما فنلند اشتغلت على هاتفتاحة نقب هذاك الوقت وحطت كل ثقرة فصار منتجه الرئيسي
38,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1074.717_1090.285.wav,اااه الذي ااه اجتاح العالم لفترة طويلة بسبب تحديد أولوياتها ، أين تذهب وأين تحدد ، كل دولة من الدول العربية الها priorities الها تحديد أهداف تستطيع النهوض بها,الذي اشتاح العالم لفترة طويلة بسبب تحديد أو لوياتها أين تذهب وأين تحدد كل دول من دول العربية إلها بريوريtيs إلها تحديد أهداب تسطية النهوظ بها
39,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1105.611_1118.504.wav,كما هو الحال في الوطن العربي ، زميلنا الدكتور ذكر من ألف ااه AI Google scorer في عنا خمسة أو ستة ، وهذا رقم للأسف قليل جداً,كما هو الحال في الوطن اعربي ازمين الدر ذكر منaيgoglescoerفي عن و وهذا رقم للأسف قليل جداً
40,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1129.218_1139.700.wav,لكن و وقس على ذلك باقي الدول العربية ، ااه أيضاً يجب تحديد define where competitive added value can be created,ولكن وهوقص عل ذلك باقي الدول العربية أيظاً يجب تحديد dيفin وorك كoمبetitve آاdd vالu كان بي كرياتd
41,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1139.700_1159.267.wav,Support universities ، دعم الجامعات للأسف جامعاتنا العربية ااه teaching oriented rather than research oriented وأيضاً ال research تاعها اه ف لغايات الترقية و ولغايات البرستيج . أصبحت الجامعة تبحث عن ranking ولا تبحث عن,sport يونيverسitيs دعمل جامعات للأسف جامعاتنا لعربية تيng أorينtd rاtr ذن ريسarc أorيeنtd وأيظاً الريسار تحة في اللغيات الترقية ولغيات للrسtي، أصبعت الجمعة تبحث عن رنكng ولا تبحث عن
42,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1159.267_1174.091.wav,يعني أحد الجامعات البريطانية عملت في ال ااه في ال innovation فترة معينة ، أحد الشركات اللي نجحت فيها جابتلها أربعين مليون دولار عن كل أبحاثها اللي دعمتها اه سابقاً,يعني أحد الجامعات البريطانية عملة في الإنوفaشن فترةً معينةً أحد الشركات ال نجهت فيها جب لها  مليون دالر عن كول أبحاث لدعمتها سابقً
43,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1174.091_1186.537.wav,أيضاً اه يجب accept commercialization as an alternative replacement of publishing with universities كما تكلمنا يجب إعادة اااه,يacce coممercaliato as a alternatve repلacمent oف puبلsg euنersts
44,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.118.676_130.453.wav, فحقيقة ال اه يعني اه بال human ممكن نحن يكون ال agent واضح اه هنالك اه عندنا sensors وعندنا percepts وعندنا <unk> <unk> عباس,فحقيق عنبالهيوما اممكن أحن كون الإجnس واظح هنالكعند ادن سensرs وعدن ر سة وحدن با
45,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1186.537_1201.510.wav,إعادة اه أب أبجديات الترقيات والتعاون الجامعي والبحثي في الجامعة ، وأيضاً ي يجب تت to develop cooperation مع ال international R&D and funding entities,عد بجديات الترقيات والتعاون الجامع والبحtي فالجامعة أيظا  دvلoب copraton مع لإنtrnatonal rndnفnng ent
46,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1208.778_1220.363.wav,"زي ما اتكلمنا . على صعيد الدولة ، يجب أن ت تركز على ال funding priorities , coordination on process rules and ha hand-off between players",la ad dol egmen to rks عlaفunding priortycoordinaton on process rols anaoف
47,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1220.363_1230.537.wav,Coordination on national and sector priorities والتي لحد الآن ن نأتي بخبراء دوليون حتى يحددون أولوياتنا,coؤordinaton on national أand sector praiorities والتي لحد الآن نأتي بخبراة دوليون حتى يحددون أو لوياتهها
48,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1230.537_1241.720.wav,"و بالنهاية ، ااه حتى نعمل joint development of national R&D : joint between funding agencies , define rules and responsibilities of the player",tnmal join development of national rnd joint between funding agency define t eru responsiblt oa
49,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1241.720_1260.063.wav,Define requirements and <unk> from stakeholders حتى نصل إلى النهاية التي نحتاجها ، ااه هذا سكيتش سريع لما نحتاج إليه وأشكركم على حسن الاستماع وشكراً جزيلاً ،,dيفined rواird إنpots and oوtoبot فroم staكهoلdrs حتى نصل إلى النهاي لتي نحتاجها هذا سك ري لما نحتاجه وأشكركم على حصن الاستاع وشكر ج
50,/l/users/speech_lab/AtharvaK/MMS-Adpter-Switching/ESCWA/wav/UN_ESCWA_arabic2_01-07-2019-09_08_48_ARWORKER_1dd90741-abd2-49e9-af45-1d883544bdc7-UN_ESCWA_arabic2-None.1260.063_1268.001.wav,شكراً جزيلاً اه ، شكراً جزيلاً أستاذ محمد وبشكرك بالحقيقة للتطرق لموضوع ال innovation,شكرا جزيلا استا محمد وبشك بالحي ألى تترء لموضوع ال
